Return_Yr,SPECIES,Run,TagDate,TagReach,Tag1,Tag2,Sample_Category,CarcassCategory,Sex,FL,Mark,SnoutID,ScaleCard,SampleRate,ScaleAge,CarcassCondition,GillColor,SpawnSuccess,CWT_Code,CWT_Status_Code,Comments,RecapDate,RecapTag1,RecapTag2,RecapReach,Brood_Yr,CWT_Species,CWT_Run,Agency_Name,RearingLocName,ReleaseSiteName,Mark_Short_Desc,StockName,First_Release_Date_Txt,Last_Release_Date_Txt,Tagged_Cnt
2018,Chinook salmon,Spring,18-Sep-18,NFL 2,,,2,4,Female,69,AD,,50508-1,1,52,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,18-Sep-18,NFL 2,1005a,1005b,0,,Male,64,AD,CWT00036434,50508-1005,1,42,F,,,636777,1,,,,,,2014,Chinook,Spring,Washington Department of Fish & Wildlife,LEWIS RIVER HATCHERY,LEWIS R -NF  27.0168,AD Fin Clp,LEWIS R      27.0168,20150803,20151001,72530
2018,Chinook salmon,Spring,18-Sep-18,NFL 3,1002a,1002b,blank,,Female,83,AD,,50508-1002,1,52,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,18-Sep-18,NFL 3,1003a,1003b,blank,,Female,76,AD,,50508-1003,1,42,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,18-Sep-18,NFL 3,1004a,1004b,0,,Male,74,UM,CWT00036433,50508-1004,1,42,F,,,636780,1,,,,,,2014,Chinook,Spring,Washington Department of Fish & Wildlife,LEWIS RIVER HATCHERY,LEWIS R -NF  27.0168,Unmarked,LEWIS R      27.0168,20160201,20160201,58276
2018,Chinook salmon,Spring,18-Sep-18,NFL 4,1001a,1001b,blank,,Male,76,AD,,50508-1001,1,42,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 1,,,2,4,Female,62,AD,,50510-4,1,31,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 1,1022a,1022b,blank,,Female,78,AD,,50510-1022,1,42,D,,,,,,3-Oct-18,1022a,1022b,NFL 1,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 1,1023a,1023b,blank,,Female,74,AD,,50510-1023,1,31,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 1,1024a,1024b,blank,,Female,70,AD,,50510-1024,1,42,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 1,1025a,1025b,blank,,Female,64,AD,,50510-1025,1,88,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 1,1026a,1026b,blank,,Female,75,AD,,50510-1026,1,88,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,27-Sep-18,NFL 1,1027a,1027b,blank,,Male,87,AD,,50510-1027,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,,,2,4,Female,77,UM,,50510-1,1,42,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,,,2,4,Female,75,AD,,50510-2,1,88,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,,,2,4,Female,72,AD,,50510-3,1,52,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,,,2,4,Male,85,UM,,50510-4,1,42,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,1012a,1012b,blank,,Female,83,UM,,50509-1012,1,41,F,,,,,,3-Oct-18,1012a,1012b,NFL 2,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,1013a,1013b,blank,,Female,67,AD,,50509-1013,1,42,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,1014a,1014b,blank,,Female,87,AD,,50509-1014,1,41,F,,,,,,3-Oct-18,1014a,1014b,NFL 2,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,1015a,1015b,blank,,Female,75,AD,,50509-1015,1,42,F,,,,,,3-Oct-18,1015a,1015b,NFL 2,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,1016a,1016b,blank,,Female,75,AD,,50509-1016,1,31,F,,,,,,3-Oct-18,1016a,1016b,NFL 2,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,1017a,1017b,blank,,Female,71,AD,,50510-1017,1,42,F,,,,,,3-Oct-18,1017a,1017b,NFL 2,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,1018a,1018b,blank,,Male,76,AD,,50510-1018,1,31,D-,,,,,,3-Oct-18,1018a,1018b,NFL 2,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,1019a,1019b,blank,,Male,63,AD,,50510-1019,1,42,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,27-Sep-18,NFL 2,1020a,1020b,blank,,Male,87,AD,,50510-1020,1,41,F,,,,,,3-Oct-18,1020a,1020b,NFL 2,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 2,1021a,1021b,blank,,Male,68,AD,,50510-1021,1,42,D,,,,,,3-Oct-18,1021a,1021b,NFL 2,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 3,,,2,4,Male,70,AD,,50509-3,1,31,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 3,,,2,4,Male,92,AD,,50509-4,1,41,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 3,,,2,4,Male,88,AD,,50509-5,1,88,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 3,,,2,4,Male,81,AD,,50509-6,1,41,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 3,,,1,,Male,76,AD,CWT00036437,50509-7,1,42,D+,,,636901,1,,,,,,2014,Chinook,Spring,Washington Department of Fish & Wildlife,FALLERT CR HATCHERY,FALLERT CR   27.0017,AD Fin Clp,KALAMA R     27.0002,20151211,20160219,100525
2018,Chinook salmon,Spring,27-Sep-18,NFL 3,,,2,4,Male,65,AD,,50509-8,1,42,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 3,1009a,1009b,blank,,Male,70,AD,,50509-1009,1,88,D-,,,,,,3-Oct-18,1009a,1009b,NFL 3,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 3,1010a,1010b,blank,,Female,76,AD,,50509-1010,1,41,F,,,,,,3-Oct-18,1010a,1010b,NFL 3,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 3,1011a,1011b,blank,,Female,70,AD,,50509-1011,1,42,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 4,,,2,4,Male,63,AD,,50509-1,1,31,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 4,,,1,,Male,56,AD,CWT00036436,50509-2,1,88,D+,,,636901,1,,,,,,2014,Chinook,Spring,Washington Department of Fish & Wildlife,FALLERT CR HATCHERY,FALLERT CR   27.0017,AD Fin Clp,KALAMA R     27.0002,20151211,20160219,100525
2018,Chinook salmon,Spring,27-Sep-18,NFL 4,1006a,1006b,blank,,Female,79,AD,,50509-1006,1,41,F,,,,,,10-Oct-18,1006a,1006b,NFL 4,,,,,,,,,,,
2018,Chinook salmon,Spring,27-Sep-18,NFL 4,1007a,1007b,0,,Female,84,AD,CWT00036435,50509-1007,1,42,F,,,636615,1,,,,,,2013,Chinook,Spring,Washington Department of Fish & Wildlife,LEWIS RIVER HATCHERY,LEWIS R -NF  27.0168,AD Fin Clp,LEWIS R      27.0168,20150203,20150206,47192
2018,Chinook salmon,Fall,27-Sep-18,NFL 4,1008a,1008b,blank,,Male,90,UM,,50509-1008,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 1,1053a,1053b,blank,,Female,70,AD,,50513-1053,1,42,F,,,,,,10-Oct-18,1053a,1053b,NFL 1,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 1,1054a,1054b,blank,,Male,79,UM,,50513-1054,1,31,D-,,,,,,10-Oct-18,1054a,1054b,NFL 1,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 2,,,2,4,Female,81,AD,,50512-1,1,51,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 2,,,2,4,Female,73,AD,,50512-2,1,42,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 2,,,2,4,Female,68,AD,,50512-3,1,42,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 2,,,2,4,Female,68,AD,,50513-1,1,88,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 2,,,2,4,Male,83,AD,,50513-2,1,31,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 2,,,2,4,Female,84,UM,,50513-3,1,41,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 2,1040a,1040b,blank,,Male,74,UM,,50512-1040,1,31,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 2,1041a,1041b,blank,,Male,88,UM,,50512-1041,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 2,1042a,1042b,blank,,Male,59,AD,,50512-1042,1,31,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 2,1043a,1043b,blank,,Male,89,AD,,50512-1043,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 2,1044a,1044b,blank,,Female,74,UM,,50512-1044,1,31,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 2,1045a,1045b,blank,,Female,72,AD,,50512-1045,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 2,1046a,1046b,blank,,Female,81,AD,,50512-1046,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 2,1047a,1047b,blank,,Female,65,AD,,50512-1047,1,42,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 2,1048a,1048b,blank,,Female,81,AD,,50512-1048,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 2,1049a,1049b,blank,,Female,85,AD,,50512-1049,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 2,1050a,1050b,blank,,Female,79,UM,,50512-1050,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 2,1051a,1051b,blank,,Female,88,UM,,50512-1051,1,41,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 2,1052a,1052b,blank,,Male,92,AD,,50512-1052,1,41,D-,,,,,,10-Oct-18,1052a,1052b,NFL 2,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 3,,,2,4,Female,66,AD,,50511-10,1,31,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 3,,,2,4,Male,101,UM,,50511-6,1,41,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 3,,,1,,Male,79,UM,CWT00036442,50511-7,1,31,D+,,,636778,1,,,,,,2014,Chinook,Spring,Washington Department of Fish & Wildlife,LEWIS RIVER HATCHERY,LEWIS R -NF  27.0168,Unmarked,LEWIS R      27.0168,20150803,20151001,72782
2018,Chinook salmon,Fall,3-Oct-18,NFL 3,,,2,4,Male,86,UM,,50511-8,1,41,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 3,,,2,4,Male,78,UM,,50511-9,1,41,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 3,1035a,1035b,blank,,Female,68,AD,,50511-1035,1,31,D,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 3,1036a,1036b,2,4,Female,78,AD,,50511-1036,1,41,D+,,,,,,16-Oct-18,1036a,1036b,NFL 4,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 3,1037a,1037b,blank,,Female,70,AD,,50512-1037,1,31,D-,,,,,,10-Oct-18,1037a,1037b,NFL 3,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 3,1038a,1038b,blank,,Male,77,AD,,50512-1038,1,42,F,,,,,,10-Oct-18,1038a,1038b,NFL 4,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 3,1039a,1039b,blank,,Female,76,UM,,50512-1039,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 4,,,2,4,Female,79,UM,,50511-1,1,41,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 4,,,1,,Female,61,AD,CWT00036441,50511-2,1,88,D+,,,636778,1,,,,,,2014,Chinook,Spring,Washington Department of Fish & Wildlife,LEWIS RIVER HATCHERY,LEWIS R -NF  27.0168,Unmarked,LEWIS R      27.0168,20150803,20151001,72782
2018,Chinook salmon,Fall,3-Oct-18,NFL 4,,,2,4,Male,60,AD,,50511-3,1,88,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 4,,,2,4,Male,87,AD,,50511-4,1,41,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 4,,,2,4,Male,75,AD,,50511-5,1,31,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 4,1028a,1028b,blank,,Male,76,UM,,50511-1028,1,31,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 4,1029a,1029b,blank,,Male,90,AD,,50511-1029,1,41,F,,,,,,10-Oct-18,1029a,1029b,NFL 4,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 4,1030a,1030b,blank,,Male,84,AD,,50511-1030,1,41,F,,,,,,10-Oct-18,1030a,1030b,NFL 4,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 4,1031a,1031b,blank,,Male,69,AD,,50511-1031,1,31,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Spring,3-Oct-18,NFL 4,1032a,1032b,0,,Female,62,AD,CWT00036440,50511-1032,1,42,F,,,636901,1,,10-Oct-18,1032a,1032b,NFL 4,2014,Chinook,Spring,Washington Department of Fish & Wildlife,FALLERT CR HATCHERY,FALLERT CR   27.0017,AD Fin Clp,KALAMA R     27.0002,20151211,20160219,100525
2018,Chinook salmon,Fall,3-Oct-18,NFL 4,1033a,1033b,blank,,Female,81,UM,,50511-1033,1,41,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,3-Oct-18,NFL 4,1034a,1034b,blank,,Female,84,UM,,50511-1034,1,41,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,,,2,4,,,AD,,50519-1,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,,,2,4,,,AD,,50519-2,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,,,2,4,,,AD,,50519-3,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,,,2,4,,,AD,,50519-4,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,,,2,4,,,AD,,50519-5,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,,,2,4,,,AD,,50519-6,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,,,2,4,,,AD,,50519-7,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,,,2,4,,,AD,,50519-8,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,,,2,4,,,AD,,50519-9,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1147a,1147b,blank,,Male,85,AD,,50518-1147,1,41,D-,,,,,,16-Oct-18,1147a,1147b,NFL 2,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1148a,1148b,blank,,Male,55,AD,,50518-1148,1,21,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1149a,1149b,blank,,Male,83,AD,,50518-1149,1,41,F,,,,,,16-Oct-18,1149a,1149b,NFL 4,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1150a,1150b,blank,,Male,78,AD,,50519-1150,1,31,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1151a,1151b,blank,,Male,85,AD,,50519-1151,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1152a,1152b,blank,,Male,71,AD,,50519-1152,1,88,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1153a,1153b,blank,,Male,66,AD,,50519-1153,1,31,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1154a,1154b,blank,,Male,96,AD,,50519-1154,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1155a,1155b,blank,,Male,93,AD,,50519-1155,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1156a,1156b,blank,,Female,82,AD,,50519-1156,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1157a,1157b,blank,,Female,79,AD,,50519-1157,1,41,F,,,,,,16-Oct-18,1157a,1157b,NFL 1,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1158a,1158b,blank,,Female,81,AD,,50519-1158,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1159a,1159b,blank,,Female,82,AD,,50519-1159,1,88,F,,,,,,24-Oct-18,1159a,1159b,NFL 1,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1160a,1160b,blank,,Female,79,AD,,50519-1160,1,41,F,,,,,,16-Oct-18,1160a,1160b,NFL 1,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1161a,1161b,blank,,Female,80,AD,,50519-1161,1,88,F,,,,,,16-Oct-18,1161a,1161b,NFL 1,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1162a,1162b,blank,,Female,80,AD,,50519-1162,1,41,F,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1163a,1163b,blank,,Female,83,AD,,50519-1163,1,41,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1164a,1164b,0,,Female,74,AD,CWT00036463,50519-1164,1,41,D-,,,636801,1,,,,,,2014,Chinook,Fall,Washington Department of Fish & Wildlife,KALAMA FALLS HATCHERY,KALAMA R     27.0002,AD Fin Clp,KALAMA R     27.0002,20150608,20150608,98140
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1165a,1165b,blank,,Female,87,AD,,50519-1165,1,88,D-,,,,,,16-Oct-18,1165a,1165b,NFL 1,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1166a,1166b,blank,,Female,80,AD,,50519-1166,1,41,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1167a,1167b,blank,,Female,81,AD,,50519-1167,1,41,D-,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1168a,1168b,blank,,Female,82,UM,,50519-1168,1,41,D,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1169a,1169b,blank,,Female,68,UM,,50520-1169,1,31,D,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1170a,1170b,blank,,Female,83,UM,,50520-1170,1,88,D,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1171a,1171b,blank,,Female,77,AD,,50520-1171,1,41,D,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1172a,1172b,blank,,Female,85,AD,,50520-1172,1,41,D,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1173a,1173b,blank,,Female,81,AD,,50520-1173,1,41,D,,,,,,16-Oct-18,1173a,1173b,NFL 1,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1174a,1174b,blank,,Female,66,AD,,50520-1174,1,31,D,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1175a,1175b,blank,,Female,86,AD,,50520-1175,1,41,D,,,,,,16-Oct-18,1175a,1175b,NFL 4,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 1,1176a,1176b,blank,,Female,71,AD,,50520-1176,1,41,D,,,,,,16-Oct-18,1176a,1176b,NFL 1,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,1,,Female,67,AD,CWT00036444,50516-1,1,,D+,,,636923,1,,,,,,2015,Chinook,Fall,Washington Department of Fish & Wildlife,KALAMA FALLS HATCHERY,KALAMA R     27.0002,AD Fin Clp,KALAMA R     27.0002,20160601,20160601,103093
2018,Chinook salmon,Spring,10-Oct-18,NFL 2,,,1,,Female,67,AD,CWT00036443,50518-1,1,,D+,,,636778,1,,,,,,2014,Chinook,Spring,Washington Department of Fish & Wildlife,LEWIS RIVER HATCHERY,LEWIS R -NF  27.0168,Unmarked,LEWIS R      27.0168,20150803,20151001,72782
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,UM,,50518-10,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,UM,,50518-11,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,UM,,50518-12,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,UM,,50518-13,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-14,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-15,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-16,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-17,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-18,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-19,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,UM,,50518-2,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-20,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-21,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-22,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-23,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-24,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-25,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-26,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-27,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-28,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-29,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,UM,,50518-3,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-30,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-31,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-32,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-33,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-34,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-35,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-36,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-37,1,,D+,,,,,,,,,,,,,,,,,,,,
2018,Chinook salmon,Fall,10-Oct-18,NFL 2,,,2,4,,,AD,,50518-38,1,,D+,,,,,,,,,,,,,,,,,,,,
