Return_Yr,SPECIES,Run,TagDate,TagReach,Tag1,Tag2,Sample_Category,CarcassCategory,Sex,FL,Mark,SnoutID,ScaleCard,SampleRate,ScaleAge,CarcassCondition,GillColor,SpawnSuccess,CWT_Code,CWT_Status_Code,Comments,RecapDate,RecapTag1,RecapTag2,RecapReach,Brood_Yr,CWT_Species,CWT_Run,Agency_Name,RearingLocName,ReleaseSiteName,Mark_Short_Desc,StockName,First_Release_Date_Txt,Last_Release_Date_Txt,Tagged_Cnt
2015,Chinook salmon,Fall,15-Apr-15,NFL 5,,,blank,4,Male,94,UM,,10059-1,1,61,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,23-Sep-15,NFL 2,10a,10b,blank,,Female,71,AD,,30649-10,1,42,F,,,,,,30-Sep-15,10a,10b,NFL 3,,,,,,,,,,,
2015,Chinook salmon,Fall,23-Sep-15,NFL 2,7a,7b,blank,,Female,93,AD,,30649-7,1,51,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,23-Sep-15,NFL 2,8a,8b,blank,,Female,72,AD,,30649-8,1,42,F,,,,,,30-Sep-15,8a,8b,NFL 2,,,,,,,,,,,
2015,Chinook salmon,Spring,23-Sep-15,NFL 2,9a,9b,blank,,Female,69,AD,,30649-9,1,42,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,23-Sep-15,NFL 3,5a,5b,blank,,Male,95,AD,,30649-5,1,41,F,,,,,,8-Oct-15,5a,5b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,23-Sep-15,NFL 3,6a,6b,blank,,Male,96,AD,,30649-6,1,51,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,23-Sep-15,NFL 4,1a,1b,blank,,Male,51,AD,,30649-1,1,32,F,,,,,,30-Sep-15,1a,1b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,23-Sep-15,NFL 4,2a,2b,blank,,Male,95,AD,,30649-2,1,41,D-,,,,,,8-Oct-15,2a,2b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,23-Sep-15,NFL 4,3a,3b,blank,,Male,78,UM,,30649-3,1,31,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,23-Sep-15,NFL 4,4a,4b,blank,,Male,67,UM,,30649-4,1,31,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,,,2,4,,,AD,,30184-1,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,,,2,4,,,AD,,30184-1,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,,,2,4,,,AD,,30184-2,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,,,2,4,,,AD,,30184-2,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,,,2,4,,,AD,,30184-3,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,,,2,4,,,AD,,30184-3,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,,,2,4,,,AD,,30184-4,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,,,2,4,,,AD,,30184-4,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,,,2,4,,,AD,,30184-5,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,,,1,4,,,AD,107558,30184-5,1,,,,,635669,,,,,,,2011,Chinook,Spring,Washington Department of Fish & Wildlife,GOBAR POND      (27),GOBAR CR     27.0073,AD Fin Clp,KALAMA R     27.0002,20130301,20130306,64782
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,,,2,4,,,AD,,30184-6,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,45a,45b,blank,,Female,83,AD,,30647-45,1,41,F,,,,,,8-Oct-15,45a,45b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,46a,46b,blank,,Female,77,AD,,30647-46,1,41,F,,,,,,8-Oct-15,46a,46b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,47a,47b,blank,,Female,78,AD,,30647-47,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,48a,48b,blank,,Female,71,AD,,30647-48,1,42,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,49a,49b,blank,,Female,83,AD,,30184-49,1,88,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,50a,50b,blank,,Female,80,AD,,30184-50,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,51a,51b,blank,,Female,85,AD,,30184-51,1,41,F,,,,,,8-Oct-15,51a,51b,NFL 2,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,52a,52b,blank,,Female,87,AD,,30184-52,1,88,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,53a,53b,blank,,Female,68,AD,,30184-53,1,42,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,54a,54b,blank,,Female,91,AD,,30184-54,1,88,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,55a,55b,blank,,Female,87,AD,,30184-55,1,41,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,56a,56b,blank,,Female,57,UM,,30184-56,1,42,D,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,57a,57b,blank,,Female,75,AD,,30184-57,1,42,D,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,58a,58b,0,,Female,80,AD,2602,30184-58,1,88,D,,,90520,,,,,,,2010,Chinook,Spring,Oregon Department of Fish and Wildlife,MARION FORKS HATCH,SANTIAM R & N FK-1,AD Fin Clp,SANTIAM R N FK,20120418,20120418,18663
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,59a,59b,blank,,Female,84,AD,,30184-59,1,41,D,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,60a,60b,blank,,Female,90,AD,,30184-60,1,51,D,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,61a,61b,blank,,Female,82,AD,,30184-61,1,31,D,,,,,,8-Oct-15,61a,61b,NFL 3,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,62a,62b,blank,,Male,100,AD,,30184-62,1,51,F,,,,,,8-Oct-15,62a,62b,NFL 2,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,63a,63b,blank,,Male,76,AD,,30184-63,1,31,F,,,,,,8-Oct-15,63a,63b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,64a,64b,blank,,Male,86,AD,,30184-64,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,65a,65b,blank,,Male,62,AD,,30184-65,1,31,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,66a,66b,blank,,Male,77,UM,,30184-66,1,42,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,67a,67b,blank,,Male,67,AD,,30184-67,1,31,D-,,,,,,8-Oct-15,67a,67b,NFL 2,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 2,68a,68b,blank,,Male,81,AD,,30184-68,1,31,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,69a,69b,blank,,Male,92,AD,,30648-69,1,41,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 2,70a,70b,blank,,Male,63,AD,,30648-70,1,88,D,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,,,2,4,,,UM,,30647-1,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,,,2,4,,,AD,,30647-2,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,,,2,4,,,AD,,30647-3,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,,,2,4,,,AD,,30647-4,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,29a,29b,blank,,Male,96,AD,,30647-29,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,30a,30b,blank,,Male,74,AD,,30647-30,1,31,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,31a,31b,blank,,Male,80,AD,,30647-31,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,32a,32b,blank,,Male,98,AD,,30647-32,1,51,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,33a,33b,blank,,Male,81,AD,,30647-33,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,34a,34b,blank,,Male,70,AD,,30647-34,1,88,F,,,,,,8-Oct-15,34a,34b,NFL 3,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,35a,35b,blank,,Male,70,AD,,30647-35,1,31,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,36a,36b,blank,,Male,83,AD,,30647-36,1,41,D,,,,,,8-Oct-15,36a,36b,NFL 3,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,37a,37b,blank,,Female,87,AD,,30647-37,1,51,D,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,38a,38b,blank,,Female,80,AD,,30647-38,1,41,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,39a,39b,blank,,Female,87,UM,,30647-39,1,88,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,40a,40b,blank,,Female,69,UM,,30647-40,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,41a,41b,blank,,Female,84,AD,,30647-41,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,42a,42b,blank,,Female,81,AD,,30647-42,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,43a,43b,blank,,Female,88,AD,,30647-43,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 3,44a,44b,blank,,Female,76,UM,,30647-44,1,31,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,,,2,4,,,AD,,30648-1,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,,,2,4,,,AD,,30648-2,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,,,2,4,,,AD,,30648-3,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,,,2,4,,,AD,,30648-4,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,,,2,4,,,UM,,30648-5,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,,,2,4,,,UM,,30648-6,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,11a,11b,blank,,Female,84,UM,,30648-11,1,41,F,,,,,,8-Oct-15,11a,11b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 4,12a,12b,blank,,Female,58,AD,,30648-12,1,42,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,13a,13b,blank,,Female,81,AD,,30648-13,1,41,F,,,,,,8-Oct-15,13a,13b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,14a,14b,0,,Female,85,AD,2378,30648-14,1,51,F,,,635597,,,8-Oct-15,14a,14b,NFL 4,2010,Chinook,Fall,Washington Department of Fish & Wildlife,FALLERT CR HATCHERY,FALLERT CR   27.0017,AD Fin Clp,KALAMA R     27.0002,20110704,20110704,93934
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,15a,15b,blank,,Female,94,AD,,30648-15,1,88,F,,,,,,15-Oct-15,15a,15b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,16a,16b,blank,,Female,79,AD,,30648-16,1,41,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,17a,17b,blank,,Female,79,AD,,30648-17,1,41,D-,,,,,,8-Oct-15,17a,17b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,18a,18b,blank,,Female,82,AD,,30648-18,1,88,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,19a,19b,blank,,Female,92,AD,,30648-19,1,88,D,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,20a,20b,blank,,Female,77,UM,,30648-20,1,41,D,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,21a,21b,blank,,Male,96,AD,,30648-21,1,41,D,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,22a,22b,blank,,Male,84,AD,,30648-22,1,31,D,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,23a,23b,blank,,Male,85,AD,,30648-23,1,41,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,24a,24b,blank,,Male,104,AD,,30648-24,1,51,D-,,,,,,8-Oct-15,24a,24b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,25a,25b,blank,,Male,83,AD,,30648-25,1,41,D-,,,,,,8-Oct-15,25a,25b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,26a,26b,blank,,Male,91,AD,,30648-26,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,30-Sep-15,NFL 4,27a,27b,blank,,Male,90,AD,,30648-27,1,88,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Spring,30-Sep-15,NFL 4,28a,28b,blank,,Male,83,AD,,30648-28,1,42,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 1,,,blank,,Male,92,AD,,36294-10001,1,41,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 1,,,blank,,Male,66,AD,,36294-10002,1,88,D+,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 1,,,blank,,Male,85,AD,,36294-10003,1,51,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 1,,,blank,,Male,79,AD,,36294-10004,1,41,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 1,,,blank,,Male,74,AD,,36294-10005,1,41,D-,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,UM,,36863-1,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-10,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-11,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-12,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-13,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-14,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-15,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-16,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-17,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-18,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-19,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,UM,,36863-2,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-20,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-21,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-22,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-23,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-24,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-25,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-26,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-27,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-28,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-29,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,UM,,36863-3,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-30,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-31,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-32,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-33,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-34,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-35,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-36,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-37,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-38,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-39,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,UM,,36863-4,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-40,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-41,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-42,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-43,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-44,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-45,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-46,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-47,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-48,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-49,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,UM,,36863-5,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-50,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-51,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-52,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-53,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-54,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-55,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-56,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-57,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-58,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-59,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,UM,,36863-6,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,AD,,36863-60,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,1,4,Male,78,AD,2597,36863-61,1,,,,,636474,,,,,,,2012,Chinook,Fall,Washington Department of Fish & Wildlife,KALAMA FALLS HATCHERY,KALAMA R     27.0002,AD Fin Clp,KALAMA R     27.0002,20130605,20130611,92778
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,UM,,36863-7,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,UM,,36863-8,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,,,2,4,,,UM,,36863-9,1,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,211a,211b,blank,,Female,87,UM,,36863-211,1,88,F,,,,,,15-Oct-15,211a,211b,NFL 3,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,212a,212b,blank,,Female,82,UM,,36863-212,1,51,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,213a,213b,blank,,Female,82,UM,,36863-213,1,41,F,,,,,,15-Oct-15,213a,213b,NFL 3,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,214a,214b,blank,,Female,90,UM,,36863-214,1,51,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,215a,215b,blank,,Female,87,AD,,36863-215,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,216a,216b,blank,,Female,78,AD,,36863-216,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,217a,217b,blank,,Female,89,AD,,36863-217,1,51,F,,,,,,22-Oct-15,217a,217b,NFL 2,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,218a,218b,blank,,Female,76,AD,,36863-218,1,31,F,,,,,,22-Oct-15,218a,218b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,219a,219b,blank,,Female,81,AD,,36863-219,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,220a,220b,blank,,Female,89,AD,,36863-220,1,51,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,221a,221b,blank,,Female,89,AD,,36863-221,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,222a,222b,blank,,Female,82,AD,,36863-222,1,31,F,,,,,,27-Oct-15,222a,222b,NFL 4,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,223a,223b,blank,,Female,83,AD,,36854-223,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,224a,224b,blank,,Female,86,AD,,36854-224,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,225a,225b,blank,,Female,83,AD,,36854-225,1,41,F,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,8-Oct-15,NFL 2,226a,226b,blank,,Female,85,AD,,36854-226,1,41,F,,,,,,,,,,,,,,,,,,,,
