Return_Yr,SPECIES,TagDate,TagReach,Tag1,Tag2,RecapDate,RecapReach
2024,Chinook salmon,19-Nov-24,NFL 5,4866,4866b,,
2024,Chinook salmon,12-Sep-24,NFL 5,3350a,3350b,,
2024,Chinook salmon,12-Sep-24,NFL 5,3351a,3351b,,
2024,Chinook salmon,12-Sep-24,NFL 5,3352a,3352b,,
2024,Chinook salmon,12-Sep-24,NFL 5,3353a,3353b,19-Sep-24,NFL 5
2024,Chinook salmon,12-Sep-24,NFL 1,3354a,3354b,,
2024,Chinook salmon,19-Sep-24,NFL 5,3355a,3355b,,
2024,Chinook salmon,19-Sep-24,NFL 5,3356a,3356b,,
2024,Chinook salmon,19-Sep-24,NFL 5,3357a,3357b,,
2024,Chinook salmon,19-Sep-24,NFL 5,3358a,3358b,24-Sep-24,NFL 5
2024,Chinook salmon,19-Sep-24,NFL 4,3359a,3359b,24-Sep-24,NFL 4
2024,Chinook salmon,19-Sep-24,NFL 4,3359a,3359b,24-Sep-24,NFL 5
2024,Chinook salmon,19-Sep-24,NFL 2,3360a,3360b,,
2024,Chinook salmon,19-Sep-24,NFL 2,3361a,3361b,,
2024,Chinook salmon,19-Sep-24,NFL 2,3362a,3362b,24-Sep-24,NFL 2
2024,Chinook salmon,19-Sep-24,NFL 2,3363a,3363b,,
2024,Chinook salmon,19-Sep-24,NFL 2,3364a,3364b,24-Sep-24,NFL 2
2024,Chinook salmon,19-Sep-24,NFL 2,3365a,3365b,,
2024,Chinook salmon,19-Sep-24,NFL 1,3366a,3366b,,
2024,Chinook salmon,24-Sep-24,NFL 5,3367a,3367b,,
2024,Chinook salmon,24-Sep-24,NFL 5,3368a,3368b,,
2024,Chinook salmon,24-Sep-24,NFL 4,3369a,3369b,8-Oct-24,NFL 4
2024,Chinook salmon,24-Sep-24,NFL 4,3370a,3370b,1-Oct-24,NFL 5
2024,Chinook salmon,24-Sep-24,NFL 4,3371a,3371b,,
2024,Chinook salmon,24-Sep-24,NFL 3,3372a,3372b,,
2024,Chinook salmon,24-Sep-24,NFL 3,3373a,3373b,2-Oct-24,NFL 3
2024,Chinook salmon,24-Sep-24,NFL 3,3374a,3374b,,
2024,Chinook salmon,24-Sep-24,NFL 3,3375a,3375b,2-Oct-24,NFL 3
2024,Chinook salmon,24-Sep-24,NFL 3,3376a,3376b,,
2024,Chinook salmon,24-Sep-24,NFL 3,3377a,3377b,2-Oct-24,NFL 3
2024,Chinook salmon,24-Sep-24,NFL 3,3378a,3378b,2-Oct-24,NFL 3
2024,Chinook salmon,24-Sep-24,NFL 3,3379a,3379b,2-Oct-24,NFL 3
2024,Chinook salmon,24-Sep-24,NFL 2,3380a,3380b,2-Oct-24,NFL 2
2024,Chinook salmon,24-Sep-24,NFL 2,3381a,3381b,2-Oct-24,NFL 2
2024,Chinook salmon,24-Sep-24,NFL 2,3382a,3382b,10-Oct-24,NFL 2
2024,Chinook salmon,24-Sep-24,NFL 2,3383a,3383b,2-Oct-24,NFL 2
2024,Chinook salmon,24-Sep-24,NFL 2,3384a,3384b,,
2024,Chinook salmon,24-Sep-24,NFL 2,3385a,3385b,,
2024,Chinook salmon,24-Sep-24,NFL 2,3386a,3386b,,
2024,Chinook salmon,24-Sep-24,NFL 2,3387a,3387b,,
2024,Chinook salmon,24-Sep-24,NFL 2,3388a,3388b,,
2024,Chinook salmon,24-Sep-24,NFL 2,3389a,3389b,,
2024,Chinook salmon,24-Sep-24,NFL 1,3390a,3390b,3-Oct-24,NFL 1
2024,Chinook salmon,24-Sep-24,NFL 1,3391a,3391b,,
2024,Chinook salmon,24-Sep-24,NFL 1,3392a,3392b,3-Oct-24,NFL 1
2024,Chinook salmon,24-Sep-24,NFL 1,3393a,3393b,3-Oct-24,NFL 1
2024,Chinook salmon,24-Sep-24,NFL 1,3394a,3394b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3395a,3395b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3396a,3396b,8-Oct-24,NFL 5
2024,Chinook salmon,1-Oct-24,NFL 5,3397a,3397b,8-Oct-24,NFL 5
2024,Chinook salmon,1-Oct-24,NFL 5,3398a,3398b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3399a,3399b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3400a,3400b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3401a,3401b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3402a,3402b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3403a,3403b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3404a,3404b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3405a,3405b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3406a,3406b,8-Oct-24,NFL 5
2024,Chinook salmon,1-Oct-24,NFL 5,3407a,3407b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3408a,3408b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3409a,3409b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3410a,3410b,,
2024,Chinook salmon,1-Oct-24,NFL 5,3411a,3411b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3412a,3412b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3413a,3413b,8-Oct-24,NFL 4
2024,Chinook salmon,1-Oct-24,NFL 4,3414a,3414b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3415a,3415b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3416a,3416b,8-Oct-24,NFL 5
2024,Chinook salmon,1-Oct-24,NFL 4,3417a,3417b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3418a,3418b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3419a,3419b,8-Oct-24,NFL 4
2024,Chinook salmon,1-Oct-24,NFL 4,3420a,3420b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3421a,3421b,15-Oct-24,NFL 4
2024,Chinook salmon,1-Oct-24,NFL 4,3422a,3422b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3423a,3423b,8-Oct-24,NFL 5
2024,Chinook salmon,1-Oct-24,NFL 4,3424a,3424b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3425a,3425b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3426a,3426b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3427a,3427b,8-Oct-24,NFL 5
2024,Chinook salmon,1-Oct-24,NFL 4,3428a,3428b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3429a,3429b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3430a,3430b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3431a,3431b,15-Oct-24,NFL 4
2024,Chinook salmon,1-Oct-24,NFL 4,3432a,3432b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3433a,3433b,,
2024,Chinook salmon,1-Oct-24,NFL 4,3434a,3434b,16-Oct-24,NFL 1
2024,Chinook salmon,1-Oct-24,NFL 4,3435a,3435b,8-Oct-24,NFL 5
2024,Chinook salmon,1-Oct-24,NFL 4,3436a,3436b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3437a,3437b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 3,3438a,3438b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 3,3439a,3439b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3440a,3440b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 3,3441a,3441b,8-Oct-24,NFL 4
2024,Chinook salmon,2-Oct-24,NFL 3,3442a,3442b,15-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 3,3443a,3443b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3444a,3444b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 3,3445a,3445b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3446a,3446b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3447a,3447b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 3,3448a,3448b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3449a,3449b,8-Oct-24,NFL 4
2024,Chinook salmon,2-Oct-24,NFL 3,3450a,3450b,8-Oct-24,NFL 5
2024,Chinook salmon,2-Oct-24,NFL 3,3451a,3451b,8-Oct-24,NFL 4
2024,Chinook salmon,2-Oct-24,NFL 3,3452a,3452b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3453a,3453b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3454a,3454b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3455a,3455b,8-Oct-24,NFL 4
2024,Chinook salmon,2-Oct-24,NFL 3,3456a,3456b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3457a,3457b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3458a,3458b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3459a,3459b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3460a,3460b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3461a,3461b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3462a,3462b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 3,3463a,3463b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 3,3464a,3464b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3465a,3465b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 3,3466a,3466b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3467a,3467b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 3,3468a,3468b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3469a,3469b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3470a,3470b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3471a,3471b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3472a,3472b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3473a,3473b,8-Oct-24,NFL 4
2024,Chinook salmon,2-Oct-24,NFL 3,3474a,3474b,,
2024,Chinook salmon,2-Oct-24,NFL 3,3475a,3475b,8-Oct-24,NFL 4
2024,Chinook salmon,2-Oct-24,NFL 2,3476a,3476b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3477a,3477b,10-Oct-24,NFL 2
2024,Chinook salmon,2-Oct-24,NFL 2,3478a,3478b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3479a,3479b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3480a,3480b,10-Oct-24,NFL 2
2024,Chinook salmon,2-Oct-24,NFL 2,3481a,3481b,10-Oct-24,NFL 2
2024,Chinook salmon,2-Oct-24,NFL 2,3482a,3482b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3483a,3483b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3484a,3484b,10-Oct-24,NFL 2
2024,Chinook salmon,2-Oct-24,NFL 2,3485a,3485b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3486a,3486b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 2,3487a,3487b,10-Oct-24,NFL 2
2024,Chinook salmon,2-Oct-24,NFL 2,3488a,3488b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3489a,3489b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 2,3490a,3490b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 2,3491a,3491b,15-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 2,3492a,3492b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3493a,3493b,8-Oct-24,NFL 5
2024,Chinook salmon,2-Oct-24,NFL 2,3494a,3494b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3495a,3495b,8-Oct-24,NFL 4
2024,Chinook salmon,2-Oct-24,NFL 2,3496a,3496b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3497a,3497b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3498a,3498b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 2,3499a,3499b,10-Oct-24,NFL 2
2024,Chinook salmon,2-Oct-24,NFL 2,3500a,3500b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3501a,3501b,15-Oct-24,NFL 5
2024,Chinook salmon,2-Oct-24,NFL 2,3502a,3502b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 2,3503a,3503b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3504a,3504b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 2,3505a,3505b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3506a,3506b,8-Oct-24,NFL 4
2024,Chinook salmon,2-Oct-24,NFL 2,3507a,3507b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3508a,3508b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3509a,3509b,10-Oct-24,NFL 2
2024,Chinook salmon,2-Oct-24,NFL 2,3510a,3510b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3511a,3511b,9-Oct-24,NFL 3
2024,Chinook salmon,2-Oct-24,NFL 2,3512a,3512b,15-Oct-24,NFL 5
2024,Chinook salmon,2-Oct-24,NFL 2,3513a,3513b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3514a,3514b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3515a,3515b,10-Oct-24,NFL 2
2024,Chinook salmon,2-Oct-24,NFL 2,3516a,3516b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3517a,3517b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3518a,3518b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3519a,3519b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3520a,3520b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3521a,3521b,,
2024,Chinook salmon,2-Oct-24,NFL 2,3522a,3522b,,
2024,Chinook salmon,3-Oct-24,NFL 1,3523a,3523b,8-Oct-24,NFL 5
2024,Chinook salmon,3-Oct-24,NFL 1,3524a,3524b,10-Oct-24,NFL 1
2024,Chinook salmon,3-Oct-24,NFL 1,3525a,3525b,,
2024,Chinook salmon,3-Oct-24,NFL 1,3526a,3526b,8-Oct-24,NFL 5
2024,Chinook salmon,3-Oct-24,NFL 1,3527a,3527b,10-Oct-24,NFL 1
2024,Chinook salmon,3-Oct-24,NFL 1,3528a,3528b,,
2024,Chinook salmon,3-Oct-24,NFL 1,3529a,3529b,10-Oct-24,NFL 1
2024,Chinook salmon,3-Oct-24,NFL 1,3530a,3530b,10-Oct-24,NFL 1
2024,Chinook salmon,3-Oct-24,NFL 1,3531a,3531b,,
2024,Chinook salmon,3-Oct-24,NFL 1,3532a,3532b,,
2024,Chinook salmon,3-Oct-24,NFL 1,3533a,3533b,,
2024,Chinook salmon,3-Oct-24,NFL 1,3534a,3534b,,
2024,Chinook salmon,3-Oct-24,NFL 1,3535a,3535b,,
2024,Chinook salmon,3-Oct-24,NFL 1,3536a,3536b,,
2024,Chinook salmon,3-Oct-24,NFL 1,3537a,3537b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3538a,3538b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 5,3539a,3539b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3540a,3540b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3541a,3541b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3542a,3542b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 5,3543a,3543b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 5,3544a,3544b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3545a,3545b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 5,3546a,3546b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3547a,3547b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3548a,3548b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 5,3549a,3549b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3550a,3550b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3551a,3551b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 5,3552a,3552b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3553a,3553b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3554a,3554b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 5,3555a,3555b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3556a,3556b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3557a,3557b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3558a,3558b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3559a,3559b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3560a,3560b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3561a,3561b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3562a,3562b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3563a,3563b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3564a,3564b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3565a,3565b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3566a,3566b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3567a,3567b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3568a,3568b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3569a,3569b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3570a,3570b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3571a,3571b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3572a,3572b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 5,3573a,3573b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3574a,3574b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3575a,3575b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3576a,3576b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3577a,3577b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3578a,3578b,,
2024,Chinook salmon,8-Oct-24,NFL 5,3579a,3579b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3580a,3580b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3581a,3581b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3582a,3582b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3583a,3583b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3584a,3584b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3585a,3585b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3586a,3586b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3587a,3587b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 4,3588a,3588b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3589a,3589b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3590a,3590b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3591a,3591b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3592a,3592b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 4,3593a,3593b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3594a,3594b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3595a,3595b,22-Oct-24,NFL 4
2024,Chinook salmon,8-Oct-24,NFL 4,3596a,3596b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3597a,3597b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3598a,3598b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3599a,3599b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3600a,3600b,22-Oct-24,NFL 4
2024,Chinook salmon,8-Oct-24,NFL 4,3601a,3601b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3602a,3602b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3603a,3603b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3604a,3604b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3605a,3605b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3606a,3606b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3607a,3607b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 4,3608a,3608b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3609a,3609b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3610a,3610b,22-Oct-24,NFL 4
2024,Chinook salmon,8-Oct-24,NFL 4,3611a,3611b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3612a,3612b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3613a,3613b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3614a,3614b,22-Oct-24,NFL 4
2024,Chinook salmon,8-Oct-24,NFL 4,3615a,3615b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 4,3616a,3616b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3617a,3617b,15-Oct-24,NFL 4
2024,Chinook salmon,8-Oct-24,NFL 4,3618a,3618b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3619a,3619b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3620a,3620b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3621a,3621b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3622a,3622b,15-Oct-24,NFL 4
2024,Chinook salmon,8-Oct-24,NFL 4,3623a,3623b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 4,3624a,3624b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3625a,3625b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3626a,3626b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 4,3627a,3627b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3628a,3628b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3629a,3629b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3630a,3630b,15-Oct-24,NFL 4
2024,Chinook salmon,8-Oct-24,NFL 4,3631a,3631b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3632a,3632b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3633a,3633b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3634a,3634b,22-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 4,3635a,3635b,,
2024,Chinook salmon,8-Oct-24,NFL 4,3636a,3636b,15-Oct-24,NFL 5
2024,Chinook salmon,8-Oct-24,NFL 4,3637a,3637b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3638a,3638b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3639a,3639b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3640a,3640b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3641a,3641b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3642a,3642b,15-Oct-24,NFL 4
2024,Chinook salmon,9-Oct-24,NFL 3,3643a,3643b,15-Oct-24,NFL 5
2024,Chinook salmon,9-Oct-24,NFL 3,3644a,3644b,15-Oct-24,NFL 5
2024,Chinook salmon,9-Oct-24,NFL 3,3645a,3645b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3646a,3646b,15-Oct-24,NFL 5
2024,Chinook salmon,9-Oct-24,NFL 3,3647a,3647b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3648a,3648b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3649a,3649b,15-Oct-24,NFL 5
2024,Chinook salmon,9-Oct-24,NFL 3,3650a,3650b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3651a,3651b,15-Oct-24,NFL 4
2024,Chinook salmon,9-Oct-24,NFL 3,3652a,3652b,15-Oct-24,NFL 3
2024,Chinook salmon,9-Oct-24,NFL 3,3653a,3653b,15-Oct-24,NFL 3
2024,Chinook salmon,9-Oct-24,NFL 3,3654a,3654b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3655a,3655b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3656a,3656b,15-Oct-24,NFL 5
2024,Chinook salmon,9-Oct-24,NFL 3,3657a,3657b,22-Oct-24,NFL 4
2024,Chinook salmon,9-Oct-24,NFL 3,3658a,3658b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3659a,3659b,15-Oct-24,NFL 3
2024,Chinook salmon,9-Oct-24,NFL 3,3660a,3660b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3661a,3661b,15-Oct-24,NFL 4
2024,Chinook salmon,9-Oct-24,NFL 3,3662a,3662b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3663a,3663b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3664a,3664b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3665a,3665b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3666a,3666b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3667a,3667b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3668a,3668b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3669a,3669b,22-Oct-24,NFL 4
2024,Chinook salmon,9-Oct-24,NFL 3,3670a,3670b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3671a,3671b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3672a,3672b,15-Oct-24,NFL 5
2024,Chinook salmon,9-Oct-24,NFL 3,3673a,3673b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3674a,3674b,15-Oct-24,NFL 4
2024,Chinook salmon,9-Oct-24,NFL 3,3675a,3675b,15-Oct-24,NFL 3
2024,Chinook salmon,9-Oct-24,NFL 3,3676a,3676b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3677a,3677b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3678a,3678b,15-Oct-24,NFL 5
2024,Chinook salmon,9-Oct-24,NFL 3,3679a,3679b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3680a,3680b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3681a,3681b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3682a,3682b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3683a,3683b,15-Oct-24,NFL 5
2024,Chinook salmon,9-Oct-24,NFL 3,3684a,3684b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3685a,3685b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3686a,3686b,15-Oct-24,NFL 3
2024,Chinook salmon,9-Oct-24,NFL 3,3687a,3687b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3688a,3688b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3689a,3689b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3690a,3690b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3691a,3691b,22-Oct-24,NFL 4
2024,Chinook salmon,9-Oct-24,NFL 3,3692a,3692b,22-Oct-24,NFL 3
2024,Chinook salmon,9-Oct-24,NFL 3,3693a,3693b,,
2024,Chinook salmon,9-Oct-24,NFL 3,3694a,3694b,,
2024,Chinook salmon,10-Oct-24,NFL 2,3695a,3695b,,
2024,Chinook salmon,10-Oct-24,NFL 2,3696a,3696b,,
2024,Chinook salmon,10-Oct-24,NFL 2,3697a,3697b,,
2024,Chinook salmon,10-Oct-24,NFL 2,3698a,3698b,,
2024,Chinook salmon,10-Oct-24,NFL 2,3699a,3699b,15-Oct-24,NFL 5
2024,Chinook salmon,10-Oct-24,NFL 2,3700a,3700b,,
2024,Chinook salmon,10-Oct-24,NFL 2,3701a,3701b,15-Oct-24,NFL 5
2024,Chinook salmon,10-Oct-24,NFL 2,3702a,3702b,,
2024,Chinook salmon,10-Oct-24,NFL 2,3703a,3703b,22-Oct-24,NFL 3
