Return_Yr,SPECIES,Run,TagDate,TagReach,Tag1,Tag2,Sample_Category,CarcassCategory,Sex,FL,Mark,SnoutID,ScaleCard,SampleRate,ScaleAge,CarcassCondition,GillColor,SpawnSuccess,CWT_Code,CWT_Status_Code,Comments,RecapDate,RecapTag1,RecapTag2,RecapReach,Brood_Yr,CWT_Species,CWT_Run,Agency_Name,RearingLocName,ReleaseSiteName,Mark_Short_Desc,StockName,First_Release_Date_Txt,Last_Release_Date_Txt,Tagged_Cnt
2017,Chinook salmon,Spring,22-Sep-17,NFL 2,,,blank,,Female,70,AD,,46049-1,1,42                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,27-Sep-17,NFL 2,2815a,2815b,blank,,Male,68,AD,,53767-2815,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Spring,27-Sep-17,NFL 2,2816a,2816b,0,,Female,75,AD,CWT00006092,53767-2816,1,42                                                                                                                                                                                                                                                             ,F,,,636479,,,,,,,2012,Chinook,Spring,Washington Department of Fish & Wildlife,GOBAR POND      (27),GOBAR CR     27.0073,AD Fin Clp,KALAMA R     27.0002,20140303,20140305,122906
2017,Chinook salmon,Fall,27-Sep-17,NFL 2,2817a,2817b,blank,,Female,72,AD,,53767-2817,1,31                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,27-Sep-17,NFL 2,2818a,2818b,blank,,Male,94,AD,,53767-2818,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,27-Sep-17,NFL 2,2819a,2819b,blank,,Male,74,AD,,53767-2819,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Spring,27-Sep-17,NFL 3,,,1,,Female,58,AD,CWT00006091,53767-1,1,32                                                                                                                                                                                                                                                             ,D+,,,636777,1,,,,,,2014,Chinook,Spring,Washington Department of Fish & Wildlife,LEWIS RIVER HATCHERY,LEWIS R -NF  27.0168,AD Fin Clp,LEWIS R      27.0168,20150803,20151001,72530
2017,Chinook salmon,Spring,27-Sep-17,NFL 3,,,2,,Female,62,AD,,53767-2,1,42                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Spring,27-Sep-17,NFL 3,,,1,,Female,66,AD,CWT00006090,53767-3,1,42                                                                                                                                                                                                                                                             ,D+,,,636615,1,,,,,,2013,Chinook,Spring,Washington Department of Fish & Wildlife,LEWIS RIVER HATCHERY,LEWIS R -NF  27.0168,AD Fin Clp,LEWIS R      27.0168,20150203,20150206,47192
2017,Chinook salmon,Spring,27-Sep-17,NFL 3,,,1,,Female,75,AD,CWT00006089,53767-4,1,52                                                                                                                                                                                                                                                             ,D+,,,636479,1,,,,,,2012,Chinook,Spring,Washington Department of Fish & Wildlife,GOBAR POND      (27),GOBAR CR     27.0073,AD Fin Clp,KALAMA R     27.0002,20140303,20140305,122906
2017,Chinook salmon,Fall,27-Sep-17,NFL 4,,,2,4,Male,66,UM,,53767-5,1,31                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,27-Sep-17,NFL 4,,,2,4,,,AD,,53767-6,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,27-Sep-17,NFL 4,,,2,4,,,AD,,53767-7,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,27-Sep-17,NFL 4,2810a,2810b,blank,,Male,77,UM,,53767-2810,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,27-Sep-17,NFL 4,2811a,2811b,blank,,Male,81,UM,,53767-2811,1,31                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,27-Sep-17,NFL 4,2812a,2812b,blank,,Male,91,UM,,53767-2812,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,27-Sep-17,NFL 4,2813a,2813b,blank,,Male,85,UM,,53767-2813,1,41                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,27-Sep-17,NFL 4,2814a,2814b,blank,,Male,83,UM,,53767-2814,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 1,,,2,4,Male,78,UM,,51961-9,1,31                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 1,2858a,2858b,blank,,Female,81,UM,,51960-2858,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 1,2859a,2859b,blank,,Female,74,UM,,51960-2859,1,31                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 1,2860a,2860b,blank,,Female,77,AD,,51961-2860,1,88                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 1,2861a,2861b,blank,,Female,78,AD,,51961-2861,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 2,,,2,4,Female,77,UM,,51961-1,1,41                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 2,,,2,4,Female,72,AD,,51961-2,1,41                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 2,,,2,4,Female,70,AD,,51961-3,1,31                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Spring,05-Oct-17,NFL 2,,,2,4,Female,70,AD,,51961-4,1,42                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 2,,,2,4,Male,80,AD,,51961-5,1,51                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Spring,05-Oct-17,NFL 2,,,2,4,Male,75,AD,,51961-6,1,42                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 2,,,2,4,Male,93,AD,,51961-7,1,88                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 2,,,2,4,Male,80,AD,,51961-8,1,88                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,,,2,4,Female,75,UM,,51960-3,1,41                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,,,2,4,Female,76,UM,,51960-4,1,51                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,,,2,4,Female,82,AD,,51960-5,1,51                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,,,2,4,Female,77,AD,,51960-6,1,41                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,,,2,4,Male,63,AD,,51960-7,1,31                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,,,2,4,Male,70,AD,,51960-8,1,31                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,2849a,2849b,blank,,Male,76,AD,,51960-2849,1,31                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,2850a,2850b,blank,,Male,78,UM,,51960-2850,1,31                                                                                                                                                                                                                                                             ,D-,,,,,,13-Oct-17,2850a,2850b,NFL 3,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,2851a,2851b,blank,,Male,77,UM,,51960-2851,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,2852a,2852b,blank,,Female,74,UM,,51960-2852,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,2853a,2853b,blank,,Female,82,UM,,51960-2853,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,2854a,2854b,blank,,Female,87,UM,,51960-2854,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,2855a,2855b,blank,,Female,80,AD,,51960-2855,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,2856a,2856b,blank,,Female,83,AD,,51960-2856,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 3,2857a,2857b,blank,,Female,85,UM,,51960-2857,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,,,2,4,Female,81,AD,,51957-1,1,51                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,,,2,4,Female,83,AD,,51957-2,1,51                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,,,2,4,Female,86,UM,,51957-3,1,51                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,,,2,4,Female,74,UM,,51957-4,1,41                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,,,2,4,Female,84,UM,,51957-5,1,88                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,,,2,4,Male,80,UM,,51957-6,1,31                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2820a,2820b,blank,,Female,84,UM,,51958-2820,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2821a,2821b,blank,,Female,69,UM,,51958-2821,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2822a,2822b,blank,,Female,85,AD,,51958-2822,1,88                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2823a,2823b,blank,,Female,84,AD,,51958-2823,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2824a,2824b,blank,,Female,77,AD,,51958-2824,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2825a,2825b,blank,,Female,74,AD,,51958-2825,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2826a,2826b,blank,,Female,85,AD,,51958-2826,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2827a,2827b,blank,,Female,82,AD,,51958-2827,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2828a,2828b,0,,Female,62,AD,CWT00006096,51958-2828,1,31                                                                                                                                                                                                                                                             ,D-,,,090823,1,,13-Oct-17,2828a,2828b,NFL 4,2014,Chinook,Fall,Oregon Department of Fish and Wildlife,BIG CR HATCHERY,BIG CR (LWR COL R),AD Fin Clp,BIG CR HATCHERY,20150511,20150511,219794
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2829a,2829b,blank,,Female,86,AD,,51958-2829,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2830a,2830b,blank,,Female,86,AD,,51958-2830,1,51                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2831a,2831b,blank,,Female,81,AD,,51958-2831,1,41                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2832a,2832b,blank,,Female,86,AD,,51958-2832,1,51                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2833a,2833b,blank,,Female,86,AD,,51958-2833,1,51                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2834a,2834b,blank,,Female,83,AD,,51958-2834,1,41                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2835a,2835b,blank,,Female,89,UM,,51958-2835,1,51                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2836a,2836b,blank,,Female,80,UM,,51958-2836,1,31                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2837a,2837b,0,,Female,82,AD,CWT00006097,51958-2837,1,41                                                                                                                                                                                                                                                             ,D,,,636637,1,,,,,,2013,Chinook,Fall,Washington Department of Fish & Wildlife,FALLERT CR HATCHERY,FALLERT CR   27.0017,AD Fin Clp,KALAMA R     27.0002,20140614,20140614,101163
2017,Chinook salmon,Spring,05-Oct-17,NFL 4,2838a,2838b,blank,,Male,83,AD,,51958-2838,1,42                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2839a,2839b,blank,,Male,68,AD,,51957-2839,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2840a,2840b,blank,,Male,92,AD,,51957-2840,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2841a,2841b,blank,,Male,91,AD,,51957-2841,1,51                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2842a,2842b,blank,,Male,84,AD,,51957-2842,1,41                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2843a,2843b,blank,,Male,85,AD,,51957-2843,1,41                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2844a,2844b,blank,,Male,69,AD,,51957-2844,1,31                                                                                                                                                                                                                                                             ,D,,,,,,13-Oct-17,2844a,2844b,NFL 4,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2845a,2845b,blank,,Male,60,UM,,51957-2845,1,31                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2846a,2846b,blank,,Male,67,UM,,51957-2846,1,31                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 4,2847a,2847b,blank,,Male,96,UM,,51957-2847,1,41                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 5,,,2,4,Male,80,AD,,51957-10,1,41                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 5,,,2,4,Male,88,AD,,51957-7,1,41                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 5,,,2,4,Male,70,AD,,51957-8,1,31                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 5,,,2,4,Male,84,AD,,51957-9,1,41                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 5,,,2,4,Male,64,AD,,51960-1,1,31                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,05-Oct-17,NFL 5,,,2,4,Male,90,AD,,51960-2,1,41                                                                                                                                                                                                                                                             ,D+,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 1,,,2,4,,,UM,,51962-1,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 1,,,2,4,,,UM,,51962-2,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 1,,,2,4,,,AD,,51962-3,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 1,3628a,3628b,blank,,Female,82,UM,,51962-3628,1,51                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 1,3629a,3629b,blank,,Female,80,AD,,51962-3629,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 1,3630a,3630b,blank,,Female,76,AD,,51962-3630,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 1,3631a,3631b,blank,,Male,71,AD,,51962-3631,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 1,3632a,3632b,blank,,Male,73,AD,,51962-3632,1,31                                                                                                                                                                                                                                                             ,F,,,,,,18-Oct-17,3632a,3632b,NFL 2,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 1,3633a,3633b,blank,,Male,76,AD,,51962-3633,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,1,4,Female,71,AD,CWT00006098,51962-1,1,88                                                                                                                                                                                                                                                             ,D+,,,636637,1,"Kale: changed Carcass Category to 4 from ""blank""",,,,,2013,Chinook,Fall,Washington Department of Fish & Wildlife,FALLERT CR HATCHERY,FALLERT CR   27.0017,AD Fin Clp,KALAMA R     27.0002,20140614,20140614,101163
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-10,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-11,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-12,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-13,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-14,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-15,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-16,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-17,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-18,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-19,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,UM,,51962-2,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-20,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-21,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-22,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-23,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-24,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-25,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-26,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-27,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-28,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,UM,,51962-3,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,UM,,51962-4,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,UM,,51962-5,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,UM,,51962-6,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,UM,,51962-7,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,UM,,51962-8,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,,,2,4,,,AD,,51962-9,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3608a,3608b,blank,,Male,65,UM,,51953-3608,1,31                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3609a,3609b,blank,,Male,101,UM,,51953-3609,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3610a,3610b,blank,,Male,72,UM,,51953-3610,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3611a,3611b,blank,,Male,71,UM,,51953-3611,1,31                                                                                                                                                                                                                                                             ,F,,,,,,24-Oct-17,3611a,3611b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3612a,3612b,blank,,Male,81,UM,,51953-3612,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3613a,3613b,blank,,Male,94,UM,,51953-3613,1,41                                                                                                                                                                                                                                                             ,F,,,,,,24-Oct-17,3613a,3613b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3614a,3614b,blank,,Male,93,AD,,51953-3614,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3615a,3615b,blank,,Male,83,AD,,51953-3615,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3616a,3616b,blank,,Male,79,UM,,51953-3616,1,88                                                                                                                                                                                                                                                             ,D-,,,,,,18-Oct-17,3616a,3616b,NFL 2,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3617a,3617b,blank,,Male,69,AD,,51953-3617,1,31                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3618a,3618b,blank,,Male,71,AD,,51953-3618,1,31                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3619a,3619b,blank,,Male,78,AD,,51953-3619,1,31                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3620a,3620b,blank,,Female,75,AD,,51962-3620,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3621a,3621b,blank,,Female,76,AD,,51962-3621,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3622a,3622b,blank,,Female,84,AD,,51962-3622,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3623a,3623b,blank,,Female,71,AD,,51962-3623,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3624a,3624b,blank,,Female,70,AD,,51962-3624,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3625a,3625b,blank,,Female,73,AD,,51962-3625,1,31                                                                                                                                                                                                                                                             ,D-,,,,,,18-Oct-17,3625a,3625b,NFL 2,,,,,,,,,,,
2017,Chinook salmon,Fall,13-Oct-17,NFL 2,3626a,3626b,blank,,Female,77,AD,,51962-3626,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
